0.0000000000;0.0000000000;0.2296097968;0.1738287375;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;612.8236656517;-296.4708399539;638.4795833925;-321.9731258270;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;491.7328113701;-354.3060078612;518.4206335260;-380.3278352139
0.0000000000;0.0000000000;0.1455324556;0.1688673591;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;617.2084195530;-302.9629980612;645.0450060550;-328.9909007986;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;497.2148127540;-360.4660358628;522.9283859292;-390.1596609861
0.0000000000;0.0000000000;0.1907634521;0.1312890975;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;625.6089229010;-306.0538366452;647.9136883405;-339.7741410523;182.4758088128;-295.9315237942;219.8412046170;-304.3011919135;-107.3795301502;-300.0101445561;-129.5502895156;-270.9896673204;506.1519293657;-375.6534028248;527.9670657200;-401.2578286527
0.0000000000;0.0000000000;0.2010123479;0.0887691886;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;634.6574293261;-315.8772367497;647.1782387248;-351.2931763081;NaN;NaN;NaN;NaN;-101.4597327619;-314.4094205705;-124.2452951580;-293.0200835954;516.0639748616;-381.2336700941;527.2677250500;-412.0010974803
0.0000000000;0.0000000000;0.2194117134;0.1027955399;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;638.8071033054;-326.7975007862;649.4072645114;-365.1647907120;183.7064621997;-281.9885748248;220.0595125570;-285.1836093386;-109.9681511726;-308.7315736370;-130.4322109915;-280.0023693557;514.2051543808;-385.0192030379;524.8373527201;-422.3934037168
0.0000000000;0.0000000000;0.1760299669;0.0991268724;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;640.1409155043;-337.1987873461;642.7132767624;-371.1108117904;NaN;NaN;NaN;NaN;-112.1496501383;-298.1396851579;-142.8036912606;-281.9515003089;519.7484293004;-399.0931463187;526.6502421693;-436.5278037838
0.0000000000;0.0000000000;0.2124984132;0.0792252098;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;633.6444930848;-342.8697561676;636.3412696009;-380.7444260290;172.8230214508;-313.8134903883;207.3000502448;-311.7031345819;NaN;NaN;NaN;NaN;518.1024542769;-403.7335839542;516.6211649400;-442.6050904305
0.0000000000;0.0000000000;0.1898840639;0.1057523457;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;633.2869024562;-354.1147219969;628.5118828039;-392.8959827328;NaN;NaN;NaN;NaN;-108.9593069131;-307.7215335609;-130.4141965038;-277.4909239313;516.3770454038;-416.7774451085;506.5593961238;-450.8652758849
0.0000000000;0.0000000000;0.1562318403;0.1004713101;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;633.3367761422;-363.9145264824;616.8142177698;-394.6510525011;171.1182259207;-273.3791417052;209.9824468507;-269.4283935306;-117.1439546359;-283.3152054964;-147.3220097998;-262.2488371744;512.8170220425;-424.9948874244;496.1615630245;-455.8481855669
0.0000000000;0.0000000000;0.2328104882;0.1105272517;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;631.6065191619;-370.9065183258;610.6884418701;-398.0388652840;NaN;NaN;NaN;NaN;-117.9806553129;-282.9347411763;-134.4040704601;-252.4336133195;509.1916948502;-425.5913243681;487.4122461579;-455.4315867595
0.0000000000;0.0000000000;0.1838737141;0.1314668239;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;625.0591441197;-379.6617474395;595.9652685385;-399.2500958999;NaN;NaN;NaN;NaN;-116.2208188307;-303.6243031539;-141.9239638953;-278.2855156149;503.3091895173;-438.0893112252;477.9353217027;-460.5023743475
0.0000000000;0.0000000000;0.2143998346;0.1071572556;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;615.5040613385;-382.7714597162;586.9364890048;-400.7688955077;174.6229955421;-300.1047210779;213.5736309414;-304.0561226801;-105.5628977586;-310.4914096037;-137.2942249255;-290.5526524913;494.0309140193;-440.9013521735;465.9835333194;-462.0365580636
0.0000000000;0.0000000000;0.1851759307;0.1149226669;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;607.9292971495;-384.9614331123;575.5127540922;-400.4611173884;NaN;NaN;NaN;NaN;-120.7554807307;-292.0357426808;-150.1505293816;-268.3970399167;487.1442300302;-445.9768462731;454.1831219771;-463.6539429032
0.0000000000;0.0000000000;0.1618940123;0.1572164732;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;600.6125270669;-389.6814597315;569.0446147675;-406.2777093037;186.5430368586;-321.2887066827;221.7010586470;-323.6655206245;NaN;NaN;NaN;NaN;482.3701528449;-450.3301499631;446.8082488089;-464.2696619263
0.0000000000;0.0000000000;0.1486157916;0.1717932441;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;591.7220016403;-395.1460903197;560.2761668852;-404.9976644871;NaN;NaN;NaN;NaN;-126.5264980547;-283.2569432946;-148.6090327554;-256.4728340619;471.8770037739;-455.9995318985;437.1444273051;-466.3292327445
0.0000000000;0.0000000000;0.1435512972;0.1584939957;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;583.0205580134;-392.2584361315;551.3444808628;-404.9615163023;155.7071113167;-296.3597542938;194.1377274781;-302.9126817098;NaN;NaN;NaN;NaN;462.5811759588;-454.8013992608;433.8387950652;-467.4708957121
0.0000000000;0.0000000000;0.1619353340;0.1177282262;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;574.5946232175;-399.6312731766;539.7622315574;-410.4123508418;175.9826047702;-288.3305362290;208.5456857495;-295.3599265629;NaN;NaN;NaN;NaN;453.5113225811;-457.5599753220;415.9701912647;-468.2077391631
0.0000000000;0.0000000000;0.1435375774;0.1530416046;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;561.8351032021;-402.4387083635;535.7927928890;-415.6713595897;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;446.3744039465;-462.3238833487;412.5901164121;-468.4844410927
0.0000000000;0.0000000000;0.1520237582;0.1798139171;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;558.3928876308;-405.0141247001;520.9094755320;-417.2910771770;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;440.3956452334;-465.6354425898;401.4267630201;-473.2438890340
0.0000000000;0.0000000000;0.1609248358;0.1430666559;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;550.1976928837;-405.9571257979;515.2521869959;-418.8244011209;176.4137599703;-318.3635785903;209.6159394089;-333.7452858676;-118.2514462075;-319.7442286502;-151.4346637646;-299.1912393570;430.1491638163;-465.5470317192;393.6329927205;-476.6366874703
0.0000000000;0.0000000000;0.1218546335;0.1162126306;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;534.2879445893;-409.7728071008;509.8323359866;-423.2092611384;172.0447311018;-315.7397420927;207.5814474030;-298.4903800140;NaN;NaN;NaN;NaN;416.9137096693;-469.1856570704;388.3079724979;-482.3902602695
0.0000000000;0.0000000000;0.1938829191;0.1996835213;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;531.4438835388;-412.2530844948;501.8982760430;-425.2627905984;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;411.8360644138;-475.8541941727;377.5409982241;-483.9743805969
0.0000000000;0.0000000000;0.1549873600;0.1546769447;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;524.1106566155;-418.4115838557;488.0413644956;-427.1527846930;193.2940166059;-291.2475696642;223.0930551899;-305.9849177115;-129.8190578637;-288.2204811038;-151.3471984554;-260.2977195580;401.2224359504;-473.0417178299;369.2057585277;-484.7037586741
0.0000000000;0.0000000000;0.1320025626;0.1244137933;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;515.6056719441;-421.4368373803;481.3451624503;-429.0838277258;178.9582983503;-312.8688761311;208.7587363349;-309.1379923419;-126.4912636109;-308.1912870947;-141.9919806115;-272.9148198424;392.9919758328;-478.0799737490;360.3188608020;-489.6346930528
0.0000000000;0.0000000000;0.1521436610;0.1622445567;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;504.0460741417;-422.5877354533;470.9407818240;-430.4943207696;172.9108997462;-289.1003004921;208.0184003549;-295.0814131941;NaN;NaN;NaN;NaN;386.7446686459;-482.3880154911;354.9207314978;-491.0157909283
0.0000000000;0.0000000000;0.1211558243;0.1485917574;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;495.8766120959;-422.6443634978;464.9884535181;-433.1457711712;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;379.0038511492;-484.3146386973;340.3670011369;-496.4153792111
0.0000000000;0.0000000000;0.1375212650;0.1651390824;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;490.7127992132;-430.1659992529;453.9134859643;-440.3896780936;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;367.5303640597;-488.8981427125;333.3146979712;-495.0134059280
0.0000000000;0.0000000000;0.1334798998;0.1565468584;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;477.7286093119;-431.1131749475;444.5386745136;-441.3779589728;164.2647987431;-299.0291708825;197.8807941120;-302.3166242000;NaN;NaN;NaN;NaN;364.8233353014;-491.2890975448;325.0928250959;-499.9654974573
0.0000000000;0.0000000000;0.1418135747;0.1513732402;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;470.8988921608;-431.4468015567;439.5215062843;-442.8628065193;NaN;NaN;NaN;NaN;-112.1434750104;-316.3430107551;-133.5803202525;-287.7431697785;352.0969270217;-495.3989514269;317.3317278017;-502.9590430579
0.0000000000;0.0000000000;0.1344475271;0.1224085642;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;461.0427260651;-435.0924040069;426.0153886105;-440.5205682295;205.6487549012;-306.9126855503;240.4747579037;-294.1385298892;NaN;NaN;NaN;NaN;343.0068012028;-495.5588491836;311.0680848349;-506.9852031981
0.0000000000;0.0000000000;0.1264259239;0.1663404593;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;454.0831312628;-437.5674805451;418.4964183241;-449.2708508841;NaN;NaN;NaN;NaN;-139.2139980371;-298.8412238286;-167.8134640272;-287.4232002205;334.3447032583;-496.0713171503;300.1210327109;-512.7206112159
0.0000000000;0.0000000000;0.1680368905;0.1534099394;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;448.9698490750;-433.8005153065;411.6306021333;-454.0379496894;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;324.0394216158;-501.9280349680;294.9869758677;-514.4615317639
0.0000000000;0.0000000000;0.1359841765;0.1708712566;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;436.3308134513;-451.2292532744;405.6015937584;-454.3421865295;183.6722675228;-301.4104824069;215.4898307131;-314.4800463262;NaN;NaN;NaN;NaN;315.8729650893;-503.6140201433;282.8199575996;-514.1802708053
0.0000000000;0.0000000000;0.1494009074;0.1454976946;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;426.3344166638;-443.4464550341;397.0416159843;-455.9748940472;NaN;NaN;NaN;NaN;-142.4137753653;-281.4105872086;-160.7377575692;-256.3804406817;308.9794445896;-505.1655510258;273.4855850214;-518.6953564207
0.0000000000;0.0000000000;0.1545900822;0.1294864475;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;419.1281226065;-449.3420930010;385.9984458491;-460.4010012891;163.3131709126;-310.9404236677;198.1339871724;-304.3159402261;-109.6630785070;-299.5801018016;-135.2266479377;-274.8188508740;297.2915992904;-509.0790773638;263.8721931381;-522.1968585148
0.0000000000;0.0000000000;0.1395503812;0.1723016400;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;414.2904849328;-451.4909117074;377.3485088074;-465.3038361118;166.9034068323;-302.2823922526;201.8469002897;-303.3958839739;-107.4626859795;-317.0556569724;-136.1198170716;-297.2976901833;292.0314915950;-513.3924070008;256.4257829267;-523.6104458870
0.0000000000;0.0000000000;0.1110948352;0.1414460861;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;402.7099049183;-454.6365757844;371.0963299956;-465.0597601756;175.5097072187;-285.6078774824;209.1909907950;-299.4189765720;-117.8236465026;-308.1193477883;-144.6578315204;-285.4200157294;282.7298780092;-514.8035981596;248.9751537192;-525.1240909048
0.0000000000;0.0000000000;0.1427047902;0.1486752486;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;391.9028457882;-456.6827747518;362.8380251511;-466.2672010481;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;275.1489273690;-518.1793136502;242.8468341838;-531.8079069503
0.0000000000;0.0000000000;0.1569039411;0.1303663426;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;384.0875885050;-457.8350702792;350.6422625897;-465.3197083743;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;265.5699962380;-517.7978406579;229.9715021706;-525.6303298487
0.0000000000;0.0000000000;0.1768118385;0.1237695559;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;383.1261319859;-462.9796448097;343.4419477983;-465.6749670972;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;258.2014591442;-524.0782819525;226.7030168370;-531.8533924355
0.0000000000;0.0000000000;0.1689308397;0.1133322229;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;369.2136647894;-462.3584151584;335.3254367629;-467.6951970475;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;254.2155224951;-525.7034805502;213.0950382187;-525.5824547386
0.0000000000;0.0000000000;0.1286753812;0.1069654417;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;362.1968787813;-465.8473356393;324.1463272005;-468.6495680532;189.8104687656;-313.6382445866;222.9483361156;-322.9388938598;-145.4143583727;-290.1902308834;-167.5122418737;-261.8800548888;244.6881604796;-524.7422502247;210.1640964274;-524.6392260854
0.0000000000;0.0000000000;0.1358033881;0.1008029747;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;355.2697562296;-465.4301512711;317.1851493585;-465.9538818318;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;234.8746696273;-524.1520510868;199.9316246395;-524.3329763110
0.0000000000;0.0000000000;0.1576028378;0.1242935392;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;344.0569775791;-462.8835101996;309.5535961882;-459.9296981250;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;225.3851963572;-522.7392292534;189.1378757209;-519.5003661273
0.0000000000;0.0000000000;0.1484683599;0.1309548231;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;337.4817353595;-465.7345042684;305.6072212572;-455.3688383093;NaN;NaN;NaN;NaN;-103.3218619784;-299.7224958077;-128.5942678004;-270.7636485213;215.2746669506;-523.0476331012;184.8028776240;-519.7203003411
0.0000000000;0.0000000000;0.1536958888;0.0826439388;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;328.5880648798;-459.6911974008;294.9084535644;-456.0350955506;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;215.0590480362;-523.0326315786;177.4564000614;-519.1597796625
0.0000000000;0.0000000000;0.1534381652;0.1134181333;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;324.3083301957;-461.8805846286;287.9264750678;-454.1114511744;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;203.5550690947;-521.9249587587;165.9797115882;-512.6460781239
0.0000000000;0.0000000000;0.1119800909;0.1004287376;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;313.2585613509;-457.9390875849;277.6961147811;-447.6540907126;199.7011980641;-283.3560610918;234.6761765602;-283.8580026380;NaN;NaN;NaN;NaN;193.5537918665;-517.2964357805;158.9924294723;-506.5138454136
0.0000000000;0.0000000000;0.1462323559;0.1608977191;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;307.4343006387;-456.3428736899;271.5691979748;-446.5725917955;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;192.0273699996;-516.8018644922;154.1052401859;-505.1344222950
0.0000000000;0.0000000000;0.1291529408;0.1208564179;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;299.3836304532;-453.1271538324;266.4471544865;-439.5948069669;NaN;NaN;NaN;NaN;-113.5114498183;-296.9973350520;-144.7604728022;-281.9147516534;177.5106896913;-512.6052005213;144.9964874663;-503.3436306154
0.0000000000;0.0000000000;0.1372600005;0.1195961928;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;289.5989801010;-453.0076763370;253.8090539336;-437.3303182485;189.3204783616;-315.5027004021;224.7799793781;-304.5139877761;-114.9590052961;-296.1699427567;-134.9047065487;-265.6953999444;169.9494544844;-507.5285745367;139.8986197784;-495.8521796517
0.0000000000;0.0000000000;0.1259745281;0.1684214139;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;280.1882532064;-445.1887861551;247.3512588948;-431.1848240805;192.7767719427;-299.5431709969;232.3718022476;-299.6274899333;NaN;NaN;NaN;NaN;162.0813679438;-508.5599293765;130.4027977194;-496.5203601546
0.0000000000;0.0000000000;0.1161554605;0.1854949935;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;271.0102293764;-445.5495874399;239.7847452601;-428.8690916472;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;153.2551112341;-502.3524372049;121.7822605600;-488.8945834183
0.0000000000;0.0000000000;0.1972850797;0.1342493242;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;264.7242280217;-438.0356758224;232.2399088349;-426.6177243177;168.1587002025;-302.5251702344;200.9491405664;-308.0979405481;-111.0036220143;-314.7361354241;-133.7044384216;-286.4634331147;147.7954933507;-499.8500897852;111.9375031417;-489.8981219428
0.0000000000;0.0000000000;0.1954889803;0.1470228529;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;255.0289200520;-439.4868258127;227.3210893626;-422.3687832833;191.2363260362;-296.3537290420;224.9689370850;-311.1841924925;NaN;NaN;NaN;NaN;136.7900947585;-494.1818547094;106.0345674264;-479.8872499313
0.0000000000;0.0000000000;0.1095233681;0.1147928347;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;247.9143303400;-431.1091118367;217.8274479194;-417.7875688218;146.5587640995;-295.7227530270;181.0501725677;-310.4247444329;-99.9897126011;-298.1543157423;-131.9507964766;-282.3611407377;129.2757097814;-492.8043995243;98.8660632132;-476.2637123631
0.0000000000;0.0000000000;0.1572250501;0.1369108987;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;237.2461263980;-428.0133399817;203.8425573085;-412.7817974933;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;123.1822735578;-489.6649612549;86.1556642964;-473.6302926680
0.0000000000;0.0000000000;0.1942288903;0.1349319399;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;233.3691320884;-428.6338281677;198.3809525852;-414.1982465536;177.3563550534;-294.0284826629;216.6753018243;-307.3870835854;NaN;NaN;NaN;NaN;109.1797120332;-485.7497860533;80.4025714662;-470.3366129396
0.0000000000;0.0000000000;0.1664470134;0.1939947475;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;221.8646943158;-420.9300711864;192.5874628987;-408.0448936155;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;106.0498386680;-487.0087360130;69.7813241387;-469.5286495141
0.0000000000;0.0000000000;0.1416659950;0.1255028886;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;217.0476502130;-418.0753177991;181.8862053788;-402.4903653169;NaN;NaN;NaN;NaN;-96.6125973130;-289.1588520433;-122.8274199318;-268.4649645219;100.3071252099;-478.8898955419;63.2873590384;-467.0335958040
