0.0000000000;0.0000000000;0.2132196637;0.2401049959;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;-0.5528918730;0.2292889598;40.4467168514;3.0410227866
0.0000000000;0.0000000000;0.1915307170;0.1885451473;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;13.0280010029;-1.8054348722;47.5037225223;-2.2063648252
0.0000000000;0.0000000000;0.1872745792;0.1437838239;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;23.7617107128;1.0530728247;59.8064767519;-3.4961928684
0.0000000000;0.0000000000;0.1775446590;0.2184268174;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;33.5082836694;2.6479155172;72.9393321292;0.1037252446
0.0000000000;0.0000000000;0.2508641587;0.2049853164;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;46.9625812387;-1.1667756417;80.7277082230;2.1852388038
0.0000000000;0.0000000000;0.2138562502;0.2160539040;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;57.9713723509;-0.7520072862;96.4191699381;1.0900633122
0.0000000000;0.0000000000;0.1426894703;0.1886532606;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;70.0865628768;0.4609593208;107.6215350062;3.1184944760
0.0000000000;0.0000000000;0.1564331927;0.1459822122;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;84.5742691494;-2.6330424763;122.2096060946;1.2793612003
0.0000000000;0.0000000000;0.1606804603;0.1938527835;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;96.2466254011;1.4082623773;132.7024210239;-0.7460147280
0.0000000000;0.0000000000;0.2379720435;0.1944915956;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;110.0285023662;1.1142870010;141.3235835134;-5.2183411792
0.0000000000;0.0000000000;0.1719009048;0.1731275428;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;119.0787013953;-1.2416549872;157.2382611880;-1.3594301108
0.0000000000;0.0000000000;0.1964025867;0.2500681984;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;132.1150292270;-3.9891327380;166.2691677285;-4.9716773033
0.0000000000;0.0000000000;0.2207560726;0.1875077563;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;146.7661758367;-3.2591697325;175.8246461238;0.7677932895
0.0000000000;0.0000000000;0.1705631710;0.2041855051;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;157.2292567228;-0.2548784569;192.8005883048;-0.8352043548
0.0000000000;0.0000000000;0.2289142190;0.1742367789;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;170.2056054962;2.8729598550;203.0966855731;-0.9962875908
0.0000000000;0.0000000000;0.1730403414;0.2102823332;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;180.7995845842;-1.4692290708;215.5920815835;-2.8285333647
0.0000000000;0.0000000000;0.1846679167;0.1422216024;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;191.0862342391;-1.7090536420;227.4866591349;-1.5621367485
0.0000000000;0.0000000000;0.1594260929;0.2388990330;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;205.5652404863;-2.0904418500;237.2753266210;-6.4673604231
0.0000000000;0.0000000000;0.1688202549;0.2121291124;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;217.3406580513;3.0669964743;252.5824140297;-5.2094135548
0.0000000000;0.0000000000;0.1523457328;0.2307763350;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;224.5357966441;-4.4553430375;261.5302019430;-9.7992876295
0.0000000000;0.0000000000;0.1517766623;0.1672163871;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;236.9127512893;-5.8919135872;269.6149310481;-15.6622535526
0.0000000000;0.0000000000;0.1154355770;0.1771016155;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;247.4015517578;-7.4571204818;279.8064055765;-25.4615054049
0.0000000000;0.0000000000;0.1370981181;0.2316059935;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;254.9940077352;-14.6143861489;283.9737569259;-29.0389176214
0.0000000000;0.0000000000;0.0847939474;0.2148347600;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;260.5900027001;-23.7845437437;289.4608268869;-45.2507916905
0.0000000000;0.0000000000;0.1065153906;0.1969888870;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;267.9426008469;-29.4516881563;288.3463548163;-56.8139118477
0.0000000000;0.0000000000;0.1293844835;0.1843375071;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;272.7508878360;-37.0998583604;289.9196902962;-66.9347583696
0.0000000000;0.0000000000;0.0943683940;0.2267169588;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;275.5684607243;-40.0211222998;285.7301743600;-74.4931754499
0.0000000000;0.0000000000;0.0979202947;0.1941508589;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;277.8211390962;-52.1926701236;280.2399003062;-86.1470111084
0.0000000000;0.0000000000;0.0851285186;0.1887090438;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;275.8365178882;-60.9419529285;273.3697886812;-96.0055315951
0.0000000000;0.0000000000;0.0975719788;0.2172044386;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;275.5723096964;-67.4550557379;264.1620053559;-104.6935717460
0.0000000000;0.0000000000;0.1094639818;0.1944540588;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;271.1052168535;-78.3562559001;256.0810331769;-112.7066133475
0.0000000000;0.0000000000;0.1271117363;0.1748785728;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;264.2836093240;-84.7782629654;245.0229333524;-112.4470555022
0.0000000000;0.0000000000;0.1455552223;0.1133539980;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;262.0330828496;-96.4343555401;239.7223648560;-117.4171489160
0.0000000000;0.0000000000;0.1878440804;0.1670910412;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;256.3761140825;-103.0242324145;228.9887857625;-123.1509478168
0.0000000000;0.0000000000;0.1253999415;0.1438782930;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;244.8604048726;-108.1482593416;223.7068332126;-131.4164651884
0.0000000000;0.0000000000;0.1873322766;0.1639325151;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;245.1255817510;-113.9734376378;219.3101035399;-138.5281630593
0.0000000000;0.0000000000;0.1225992266;0.1622133251;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;235.6181628250;-119.8812857674;212.9037723416;-142.4615975101
0.0000000000;0.0000000000;0.1275026260;0.1587844850;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;231.3301887292;-125.8242462141;206.8386607472;-149.8621221947
0.0000000000;0.0000000000;0.1531504862;0.1944183468;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;225.6904643263;-135.0157395162;203.1851677758;-161.1229384639
0.0000000000;0.0000000000;0.1562437153;0.1556408966;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;218.8130478624;-138.3221322600;195.2713169834;-161.7912999962
0.0000000000;0.0000000000;0.1989653997;0.1839828002;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;215.0884694091;-145.7780743471;189.5288041186;-172.4436797740
0.0000000000;0.0000000000;0.1430213204;0.1706735575;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;207.7672072236;-154.3160154835;185.1806024690;-180.5472528085
0.0000000000;0.0000000000;0.1437170935;0.1201136737;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;200.0725519432;-161.1507955564;175.9765538363;-184.9997150204
0.0000000000;0.0000000000;0.1145146320;0.1483755066;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;198.0293189130;-165.6990031457;172.6757545736;-195.2549778024
0.0000000000;0.0000000000;0.1758976427;0.1464604426;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;186.8852642200;-171.9932417201;168.4052281162;-201.1162440222
0.0000000000;0.0000000000;0.1045343051;0.1034859030;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;182.9641651142;-176.7589110828;158.4857116123;-206.8390733817
0.0000000000;0.0000000000;0.1574628796;0.1116484534;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;177.4251260613;-184.9082132724;151.7406362203;-210.1686518289
0.0000000000;0.0000000000;0.1121968334;0.1465805061;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;170.7298813478;-190.1924549840;148.1294446725;-223.4715490180
0.0000000000;0.0000000000;0.1628059976;0.1900089318;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;165.3157715367;-199.7474144999;140.7605774823;-227.0312715167
0.0000000000;0.0000000000;0.1761422996;0.1272154563;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;158.9625303210;-204.3986579868;136.4153239899;-233.0162734457
0.0000000000;0.0000000000;0.1297871931;0.1598916354;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;154.2055854280;-209.7882424400;131.6349383448;-239.2858721470
0.0000000000;0.0000000000;0.1495975698;0.1610248843;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;145.1897427902;-221.2408556269;121.4064963511;-247.6024972612
0.0000000000;0.0000000000;0.1740538177;0.1727030449;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;143.9343663608;-225.3176604842;119.6072616474;-257.2384622474
0.0000000000;0.0000000000;0.0908478315;0.1515042998;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;137.5857082814;-234.5754950607;113.2457584254;-258.3308551362
0.0000000000;0.0000000000;0.1219663139;0.1399373579;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;128.5540338622;-240.3810937943;105.4548841929;-267.3433242595
